1903,臺南市,65001,牡蠣,93,808333.08
1903,臺南市,65001,牡蠣,94,685153.177
1903,臺南市,65001,牡蠣,95,644008.67
1903,臺南市,65001,牡蠣,96,682208.32
1903,臺南市,65001,牡蠣,97,687343.24
1903,臺南市,65001,牡蠣,98,334528.24
1903,臺南市,65001,牡蠣,99,874794.26
1903,臺南市,65002,文蛤,99,231096.604
1903,臺南市,65006,九孔,92,24495.6
1903,臺南市,65006,九孔,93,22533
1903,臺南市,65006,九孔,94,17608
1903,臺南市,65006,九孔,95,7152
1903,臺南市,65006,九孔,96,4147.5
1903,臺南市,65006,九孔,97,5661.8
1903,臺南市,65006,九孔,98,1860
1903,臺南市,65006,九孔,99,2430
1903,臺南市,65007,鳳螺,96,110.20437
1903,臺南市,65007,鳳螺,97,2.0104
1903,臺南市,65007,鳳螺,98,31.0896
1903,臺南市,65007,鳳螺,99,662.3312
1903,臺南市,72000,其他水產動物,98,7.921
1903,臺南市,72000,其他水產動物,99,156.816
1903,臺南市,73201,龍鬚菜,92,6539.1
1903,臺南市,73201,龍鬚菜,93,3207.985
1903,臺南市,73201,龍鬚菜,94,975.6525
1903,臺南市,73201,龍鬚菜,98,326.3
1063,臺北市,07002,觀賞性慈鯛,100,6049.953
1063,臺北市,07002,觀賞性慈鯛,101,1739.967
1063,臺北市,07006,觀賞性甲殼類,101,1435.652
1063,臺北市,07006,觀賞性甲殼類,102,1832.961
1063,臺北市,07006,觀賞性甲殼類,103,1991
1063,臺北市,07006,觀賞性甲殼類,104,1140
1063,臺北市,07006,觀賞性甲殼類,105,4074
1063,臺北市,07006,觀賞性甲殼類,106,3306
1063,臺北市,07099,其他觀賞魚,99,1561.1455
1063,臺北市,07099,其他觀賞魚,100,2137.87665
1063,臺北市,07099,其他觀賞魚,101,1015.158
1063,臺北市,07099,其他觀賞魚,102,1063.2481
1063,臺北市,07099,其他觀賞魚,103,1020
1063,臺北市,07099,其他觀賞魚,104,3951
1063,臺北市,07099,其他觀賞魚,105,5478
1063,臺北市,07099,其他觀賞魚,106,12072.5
1904,高雄市,01001,吳郭魚類,92,108962.6722
1904,高雄市,01001,吳郭魚類,93,103027.0419
1904,高雄市,01001,吳郭魚類,94,73281.3477
1904,高雄市,03001,日本鰻鱺,93,314142.0102
1904,高雄市,0500X,鱸魚,92,75259.0932
1904,高雄市,0500X,鱸魚,93,136259.95
1904,高雄市,0500X,鱸魚,94,182033.7854
1904,高雄市,10001,虱目魚,92,1170968.687
1904,高雄市,10001,虱目魚,93,1691035.117
1904,高雄市,10001,虱目魚,94,898063.9682
1904,高雄市,10001,虱目魚,99,859739.8345
1904,高雄市,12001,真鯛,92,21.5754
1904,高雄市,12001,真鯛,93,5.8233
1904,高雄市,12001,真鯛,94,6.7393
1904,高雄市,12001,真鯛,95,1.2831
1904,高雄市,12001,真鯛,97,1839.48783
1904,高雄市,12001,真鯛,98,170.3
1904,高雄市,12001,真鯛,99,39.96539
1904,高雄市,12002,黃背牙鯛,92,11344.2916
1904,高雄市,12002,黃背牙鯛,93,10881.00254
1904,高雄市,12002,黃背牙鯛,94,8981.59126
1904,高雄市,12002,黃背牙鯛,95,5996.1773
1904,高雄市,12002,黃背牙鯛,96,5500.12928
1904,高雄市,12002,黃背牙鯛,97,5973.15246
1904,高雄市,12002,黃背牙鯛,98,6755.26943
1904,高雄市,12002,黃背牙鯛,99,3057.81185
1904,高雄市,12003,紅鋤齒鯛,92,2886.999
1904,高雄市,12003,紅鋤齒鯛,93,4239.4428
1904,高雄市,12003,紅鋤齒鯛,94,3110.4384
1904,高雄市,12003,紅鋤齒鯛,95,1910.4462
1904,高雄市,12003,紅鋤齒鯛,96,1923.45021
1904,高雄市,12003,紅鋤齒鯛,97,2667.63296
1904,高雄市,12003,紅鋤齒鯛,98,2626.61152
1904,高雄市,12003,紅鋤齒鯛,99,2315.3016
1904,高雄市,12004,黑棘鯛,92,622.2431
1904,高雄市,12004,黑棘鯛,93,172.0642
1904,高雄市,12004,黑棘鯛,94,2609.72284
1904,高雄市,12004,黑棘鯛,95,28.91584
1904,高雄市,12004,黑棘鯛,96,21.48328
1904,高雄市,12004,黑棘鯛,97,57.7208
1904,高雄市,12004,黑棘鯛,98,36.06378
1904,高雄市,12004,黑棘鯛,99,293.21812
1904,高雄市,12099,其他鯛,92,47247.95093
1904,高雄市,12099,其他鯛,93,45968.0072
1904,高雄市,12099,其他鯛,94,49478.33757
1904,高雄市,12099,其他鯛,95,70455.37979
1904,高雄市,12099,其他鯛,96,105336.5849
1904,高雄市,12099,其他鯛,97,58880.96546
1904,高雄市,12099,其他鯛,98,64995.99064
1904,高雄市,12099,其他鯛,99,33456.49861
1904,高雄市,15003,黑(魚或),92,27103.32
1904,高雄市,15003,黑(魚或),93,45498.5433
1904,高雄市,15003,黑(魚或),94,48734.40578
1904,高雄市,15003,黑(魚或),95,60808.43976
1904,高雄市,15003,黑(魚或),96,35728.1249
1904,高雄市,15003,黑(魚或),97,26879.9323
1904,高雄市,15003,黑(魚或),98,32843.98719
1904,高雄市,15003,黑(魚或),99,28566.83665
1904,高雄市,15004,白姑魚,92,48440.11139
1904,高雄市,15004,白姑魚,93,43850.83355
1904,高雄市,15004,白姑魚,94,45365.52211
1904,高雄市,15004,白姑魚,95,51183.2229
1904,高雄市,15004,白姑魚,96,66702.73109
1904,高雄市,15004,白姑魚,97,42965.60985
1904,高雄市,15004,白姑魚,98,54393.06446
1904,高雄市,15004,白姑魚,99,26203.70204
1904,高雄市,15005,鮸魚,92,291.01988
1904,高雄市,15005,鮸魚,93,2435.92668
1904,高雄市,15005,鮸魚,94,1791.90775
1904,高雄市,15005,鮸魚,95,3973.4224
1904,高雄市,15005,鮸魚,96,4449.3576
1904,高雄市,15005,鮸魚,97,269.4606
1904,高雄市,15005,鮸魚,98,3638.25672
1904,高雄市,15005,鮸魚,99,8941.84326
1904,高雄市,15099,其他石首魚,92,21.2992
1904,高雄市,15099,其他石首魚,95,1855.291
1904,高雄市,15099,其他石首魚,96,6964.619
1904,高雄市,16001,金線魚,92,34681.70458
1904,高雄市,16001,金線魚,93,22616.04261
1904,高雄市,16001,金線魚,94,26406.70832
1904,高雄市,16001,金線魚,95,20070.6967
1904,高雄市,16001,金線魚,96,26490.1001
1904,高雄市,16001,金線魚,97,10490.91372
1904,高雄市,16001,金線魚,98,36803.53191
1904,高雄市,16001,金線魚,99,6587.67248
1904,高雄市,17001,馬頭魚,92,4773.1714
1904,高雄市,17001,馬頭魚,93,22879.83464
1904,高雄市,17001,馬頭魚,94,2027.256
1904,高雄市,17001,馬頭魚,95,4821.67627
1904,高雄市,17001,馬頭魚,96,3575.6236
1904,高雄市,17001,馬頭魚,97,2012.9199
1904,高雄市,17001,馬頭魚,98,3263.22449
1904,高雄市,17001,馬頭魚,99,1820.56418
1904,高雄市,18001,龍占魚科,92,1425.4133
1904,高雄市,18001,龍占魚科,93,1035.062
1904,高雄市,18001,龍占魚科,94,629.87724
1904,高雄市,18001,龍占魚科,95,849.8685
1904,高雄市,18001,龍占魚科,96,1836.7098
1904,高雄市,18001,龍占魚科,98,915.48413
1904,高雄市,18001,龍占魚科,99,138.4218
1904,高雄市,19002,赤鰭笛鯛,92,1593.06228
1904,高雄市,19002,赤鰭笛鯛,93,1270.30536
1904,高雄市,19002,赤鰭笛鯛,94,1879.6182
1904,高雄市,19002,赤鰭笛鯛,95,4076.814
1904,高雄市,19002,赤鰭笛鯛,96,1141.3782
1904,高雄市,19002,赤鰭笛鯛,97,1389.35592
1904,高雄市,19002,赤鰭笛鯛,98,1317.1059
1904,高雄市,19002,赤鰭笛鯛,99,3402.55495
1904,高雄市,21000,鬚鯛科,92,59.106
1904,高雄市,21000,鬚鯛科,93,517.7832
1904,高雄市,21000,鬚鯛科,94,741.25392
1904,高雄市,21000,鬚鯛科,95,1175.8414
1904,高雄市,21000,鬚鯛科,96,4619.46137
1904,高雄市,21000,鬚鯛科,97,971.05461
1904,高雄市,21000,鬚鯛科,98,248.10294
1904,高雄市,21000,鬚鯛科,99,502.54271
1904,高雄市,22000,鸚哥魚科,92,28.1628
1904,高雄市,22000,鸚哥魚科,93,89.92334
1904,高雄市,22000,鸚哥魚科,94,315.2629
1904,高雄市,22000,鸚哥魚科,95,1.3739
1904,高雄市,22000,鸚哥魚科,96,0.3
1904,高雄市,22000,鸚哥魚科,97,114.6297
1904,高雄市,22000,鸚哥魚科,98,56.4564
1904,高雄市,22000,鸚哥魚科,99,9
1904,高雄市,23001,大棘大眼鯛,92,16199.28118
1904,高雄市,23001,大棘大眼鯛,93,13995.41002
1904,高雄市,23001,大棘大眼鯛,94,21607.71108
1904,高雄市,23001,大棘大眼鯛,95,14421.80144
1904,高雄市,23001,大棘大眼鯛,96,14094.90289
1904,高雄市,23001,大棘大眼鯛,97,23883.16766
1904,高雄市,23001,大棘大眼鯛,98,66948.054
1904,高雄市,23001,大棘大眼鯛,99,27418.19466
1904,高雄市,2600X,鱠,92,190003.5048
1904,高雄市,2600X,鱠,93,239123.5627
1904,高雄市,2600X,鱠,94,64357.27824
1904,高雄市,2600X,鱠,95,88336.3391
1904,高雄市,2600X,鱠,96,634559.2075
1904,高雄市,2600X,鱠,97,1119132.517
1904,高雄市,2600X,鱠,98,994150.3643
1904,高雄市,2600X,鱠,99,1178837.555
1904,高雄市,29000,合齒魚科,92,9529.5031
1904,高雄市,29000,合齒魚科,93,11593.56542
1904,高雄市,29000,合齒魚科,94,12496.8014
1904,高雄市,29000,合齒魚科,95,10775.14109
1904,高雄市,29000,合齒魚科,96,19153.09059
1904,高雄市,29000,合齒魚科,97,15418.39109
1904,高雄市,29000,合齒魚科,98,19017.22989
1904,高雄市,29000,合齒魚科,99,9327.63095
1904,高雄市,30000,鯙科,92,425.95116
1904,高雄市,30000,鯙科,93,1918.7049
1904,高雄市,30000,鯙科,94,2222.54362
1904,高雄市,30000,鯙科,95,1935.0088
1904,高雄市,30000,鯙科,96,2046.69259
1904,高雄市,30000,鯙科,97,3725.55467
1904,高雄市,30000,鯙科,98,20350.53069
1904,高雄市,30000,鯙科,99,1802.34456
1904,高雄市,33001,斑海鯰,92,2993.28
1904,高雄市,33001,斑海鯰,93,3783.20868
1904,高雄市,33001,斑海鯰,94,3513.60828
1904,高雄市,33001,斑海鯰,95,199.439
1904,高雄市,33001,斑海鯰,96,501.276
1904,高雄市,33001,斑海鯰,97,570.5568
1904,高雄市,33001,斑海鯰,98,3822.34545
1904,高雄市,33001,斑海鯰,99,111.182
1904,高雄市,34001,海鱺,92,10908.09704
1904,高雄市,34001,海鱺,93,9915.8692
1904,高雄市,34001,海鱺,94,5326.755
1904,高雄市,34001,海鱺,95,9120.651
1904,高雄市,34001,海鱺,96,12068.36368
1904,高雄市,34001,海鱺,97,3859.9598
1904,高雄市,34001,海鱺,98,29425.65686
1904,高雄市,34001,海鱺,99,8068.53245
1904,高雄市,35001,眼眶魚,92,8881.8012
1904,高雄市,35001,眼眶魚,93,64209.0668
1904,高雄市,35001,眼眶魚,94,17461.3533
1904,高雄市,35001,眼眶魚,95,25148.15199
1904,高雄市,35001,眼眶魚,96,68762.80424
1904,高雄市,35001,眼眶魚,97,35110.89604
1904,高雄市,35001,眼眶魚,98,22958.25511
1904,高雄市,35001,眼眶魚,99,39044.3335
1904,高雄市,37001,鯔,99,13201.61397
1904,高雄市,38001,銀鯧,92,6995.113
1904,高雄市,38001,銀鯧,93,12045.3484
1904,高雄市,38001,銀鯧,94,22883.2859
1904,高雄市,38001,銀鯧,95,11067.1746
1904,高雄市,38001,銀鯧,96,11200.63245
1904,高雄市,38001,銀鯧,97,17616.55027
1904,高雄市,38001,銀鯧,98,21419.06041
1904,高雄市,38001,銀鯧,99,8138.43492
1904,高雄市,38002,鐮鯧,92,40889.11756
1904,高雄市,38002,鐮鯧,93,19450.76638
1904,高雄市,38002,鐮鯧,94,20155.27942
1904,高雄市,38002,鐮鯧,95,31599.80514
1904,高雄市,38002,鐮鯧,96,62383.62277
1904,高雄市,38002,鐮鯧,97,61990.14156
1904,高雄市,38002,鐮鯧,98,28072.70906
1904,高雄市,38002,鐮鯧,99,32145.23575
1904,高雄市,38099,其他鯧,92,1595.70972
1904,高雄市,38099,其他鯧,93,6014.1216
1904,高雄市,38099,其他鯧,94,3288.70134
1904,高雄市,38099,其他鯧,95,4141.4842
1904,高雄市,38099,其他鯧,96,5147.8477
1904,高雄市,38099,其他鯧,97,4642.90875
1904,高雄市,38099,其他鯧,98,4192.51574
1904,高雄市,38099,其他鯧,99,5360.28147
1904,高雄市,39001,刺鯧,92,28870.4027
1904,高雄市,39001,刺鯧,93,33635.1807
1904,高雄市,39001,刺鯧,94,46472.27855
1904,高雄市,39001,刺鯧,95,41306.95888
1904,高雄市,39001,刺鯧,96,55970.7084
1904,高雄市,39001,刺鯧,97,50955.66161
1904,高雄市,39001,刺鯧,98,45070.25223
1904,高雄市,39001,刺鯧,99,45481.45082
1904,高雄市,42000,金梭魚科,92,3602.56908
1904,高雄市,42000,金梭魚科,93,4028.06954
1904,高雄市,42000,金梭魚科,94,4461.27352
1904,高雄市,42000,金梭魚科,95,8771.6238
1904,高雄市,42000,金梭魚科,96,8268.1674
1904,高雄市,42000,金梭魚科,97,3536.28054
1904,高雄市,42000,金梭魚科,98,2404.24547
1904,高雄市,42000,金梭魚科,99,1521.1777
1904,高雄市,45000,寶刀魚科,92,18.8338
1904,高雄市,45000,寶刀魚科,93,1.2595
1904,高雄市,45000,寶刀魚科,95,3.12562
1904,高雄市,45000,寶刀魚科,96,3.30411
1904,高雄市,46000,帶鰆科,92,96257.06496
1904,高雄市,46000,帶鰆科,93,116416.561
1904,高雄市,46000,帶鰆科,94,261540.315
1904,高雄市,46000,帶鰆科,95,489389.5864
1904,高雄市,46000,帶鰆科,96,1036223.055
1904,高雄市,46000,帶鰆科,97,648547.8452
1904,高雄市,46000,帶鰆科,98,600309.67
1904,高雄市,46000,帶鰆科,99,454773.6371
1904,高雄市,48000,帶魚屬,92,31072.14296
1904,高雄市,48000,帶魚屬,93,27475.14823
1904,高雄市,48000,帶魚屬,94,30822.73895
1904,高雄市,48000,帶魚屬,95,41892.47844
1904,高雄市,48000,帶魚屬,96,55614.11326
1904,高雄市,48000,帶魚屬,97,42488.62677
1904,高雄市,48000,帶魚屬,98,46452.09428
1904,高雄市,48000,帶魚屬,99,30700.00087
1904,高雄市,49001,鬼頭刀,92,37496.01261
1904,高雄市,49001,鬼頭刀,93,37270.1396
1904,高雄市,49001,鬼頭刀,94,63723.89851
1904,高雄市,49001,鬼頭刀,95,42963.03794
1904,高雄市,49001,鬼頭刀,96,39171.2874
1904,高雄市,49001,鬼頭刀,97,39441.82378
1904,高雄市,49001,鬼頭刀,98,13983.27145
1904,高雄市,49001,鬼頭刀,99,9645.573
1904,高雄市,51001,小鱗脂眼鯡,92,1259.766
1904,高雄市,51001,小鱗脂眼鯡,93,1673.1752
1904,高雄市,51001,小鱗脂眼鯡,94,1439.39972
1904,高雄市,5300X,鯖,92,1636.109
1904,高雄市,5300X,鯖,93,3729.02284
1904,高雄市,5300X,鯖,94,8876.09633
1904,高雄市,5300X,鯖,95,2270.6894
1904,高雄市,5300X,鯖,96,631.82106
1904,高雄市,5300X,鯖,97,27.29927
1904,高雄市,5300X,鯖,98,436.20147
1904,高雄市,5300X,鯖,99,5340.71886
1904,高雄市,53101,正鰹,92,77205.25684
1904,高雄市,53101,正鰹,93,95503.646
1904,高雄市,53101,正鰹,94,53887.88346
1904,高雄市,53101,正鰹,95,304926.959
1904,高雄市,53101,正鰹,96,84936.226
1904,高雄市,53101,正鰹,97,38221.25416
1904,高雄市,53101,正鰹,98,80478.74316
1904,高雄市,53101,正鰹,99,53304.29796
1904,高雄市,53102,扁花鰹,92,10
1904,高雄市,53102,扁花鰹,94,9230.5325
1904,高雄市,53102,扁花鰹,95,0.58
1904,高雄市,53102,扁花鰹,96,0.12
1904,高雄市,53103,圓花鰹,92,156.0906
1904,高雄市,53103,圓花鰹,93,124.6192
1904,高雄市,53103,圓花鰹,94,56.4032
1904,高雄市,53103,圓花鰹,95,36.0165
1904,高雄市,53103,圓花鰹,96,40.24512
1904,高雄市,53103,圓花鰹,97,58.98
1904,高雄市,53103,圓花鰹,98,22.33482
1904,高雄市,53103,圓花鰹,99,1.9182
1904,高雄市,53199,其他鰹類,95,1988.054
1904,高雄市,53199,其他鰹類,96,905.009
1904,高雄市,53201,康氏馬加鰆,92,124338.5026
1904,高雄市,53201,康氏馬加鰆,93,41524.14576
1904,高雄市,53201,康氏馬加鰆,94,20703.8599
1904,高雄市,53201,康氏馬加鰆,95,29323.4815
1904,高雄市,53201,康氏馬加鰆,96,62419.60621
1904,高雄市,53201,康氏馬加鰆,97,68829.38046
1904,高雄市,53201,康氏馬加鰆,98,49174.47107
1904,高雄市,53201,康氏馬加鰆,99,66076.95175
1904,高雄市,53202,日本馬加鰆,92,255465.0038
1904,高雄市,53202,日本馬加鰆,93,192092.3538
1904,高雄市,53202,日本馬加鰆,94,156642.3174
1904,高雄市,53202,日本馬加鰆,95,275076.9199
1904,高雄市,53202,日本馬加鰆,96,469377.878
1904,高雄市,53202,日本馬加鰆,97,53650.9345
1904,高雄市,53202,日本馬加鰆,98,79889.97865
1904,高雄市,53202,日本馬加鰆,99,165145.4893
1904,高雄市,53299,其他鰆類,92,36403.28316
1904,高雄市,53299,其他鰆類,93,97630.45712
1904,高雄市,53299,其他鰆類,94,92033.37156
1904,高雄市,53299,其他鰆類,95,158960.1768
1904,高雄市,53299,其他鰆類,96,59351.51992
1904,高雄市,53299,其他鰆類,97,52812.59838
1904,高雄市,53299,其他鰆類,98,19709.24491
1904,高雄市,53299,其他鰆類,99,38468.74189
1904,高雄市,53301,長鰭鮪,92,22559.13504
1904,高雄市,53301,長鰭鮪,93,34864.56
1904,高雄市,53301,長鰭鮪,94,22559.58276
1904,高雄市,53301,長鰭鮪,95,69933.1446
1904,高雄市,53301,長鰭鮪,96,188240.193
1904,高雄市,53301,長鰭鮪,97,77517.7439
1904,高雄市,53301,長鰭鮪,98,47513.9819
1904,高雄市,53301,長鰭鮪,99,81621.45033
1904,高雄市,53302,大目鮪,92,3067.06752
1904,高雄市,53302,大目鮪,93,3221.1396
1904,高雄市,53302,大目鮪,94,3694.2336
1904,高雄市,53302,大目鮪,95,4079.9234
1904,高雄市,53302,大目鮪,96,11098.99
1904,高雄市,53302,大目鮪,97,56198.3216
1904,高雄市,53302,大目鮪,98,52233.79515
1904,高雄市,53302,大目鮪,99,18918.15978
1904,高雄市,53303,黃鰭鮪,92,98998.9968
1904,高雄市,53303,黃鰭鮪,93,87903.11484
1904,高雄市,53303,黃鰭鮪,94,153589.89
1904,高雄市,53303,黃鰭鮪,95,167537.8514
1904,高雄市,53303,黃鰭鮪,96,161868.0002
1904,高雄市,53303,黃鰭鮪,97,248055.344
1904,高雄市,53303,黃鰭鮪,98,77728.18143
1904,高雄市,53303,黃鰭鮪,99,138785.7888
1904,高雄市,53304,太平洋黑鮪,95,4578.5312
1904,高雄市,53305,南方黑鮪,96,4922.6856
1904,高雄市,53305,南方黑鮪,97,13026.981
1904,高雄市,53305,南方黑鮪,99,9202.29667
1904,高雄市,53399,其他鮪類,92,147997.6327
1904,高雄市,53399,其他鮪類,93,169967.8597
1904,高雄市,53399,其他鮪類,94,112763.4628
1904,高雄市,53399,其他鮪類,95,138410.5156
1904,高雄市,53399,其他鮪類,96,191700.8228
1904,高雄市,53399,其他鮪類,97,33440.12457
1904,高雄市,53399,其他鮪類,98,81863.86808
1904,高雄市,53399,其他鮪類,99,78365.07268
1904,高雄市,54001,劍旗魚,92,47999.8596
1904,高雄市,54001,劍旗魚,93,41795.4432
1904,高雄市,54001,劍旗魚,94,73437.43841
1904,高雄市,54001,劍旗魚,95,97665.709
1904,高雄市,54001,劍旗魚,96,105220.9037
1904,高雄市,54001,劍旗魚,97,73645.466
1904,高雄市,54001,劍旗魚,98,46865.9895
1904,高雄市,54001,劍旗魚,99,62930.84165
1904,高雄市,55001,紅肉旗魚,92,6217.76912
1904,高雄市,55001,紅肉旗魚,93,4540.31508
1904,高雄市,55001,紅肉旗魚,94,8449.4346
1904,高雄市,55001,紅肉旗魚,95,11341.0077
1904,高雄市,55001,紅肉旗魚,96,8403.7939
1904,高雄市,55001,紅肉旗魚,97,25967.384
1904,高雄市,55001,紅肉旗魚,98,7836.92316
1904,高雄市,55001,紅肉旗魚,99,8503.41899
1904,高雄市,55003,黑皮旗魚,92,102900.7106
1904,高雄市,55003,黑皮旗魚,93,117708.0862
1904,高雄市,55003,黑皮旗魚,94,138639.4866
1904,高雄市,55003,黑皮旗魚,95,159051.9108
1904,高雄市,55003,黑皮旗魚,96,176957.0191
1904,高雄市,55003,黑皮旗魚,97,301155.504
1904,高雄市,55003,黑皮旗魚,98,130501.3382
1904,高雄市,55003,黑皮旗魚,99,178205.5442
1904,高雄市,55004,立翅旗魚,92,6302.604
1904,高雄市,55004,立翅旗魚,93,9326.71984
1904,高雄市,55004,立翅旗魚,94,19483.60752
1904,高雄市,55004,立翅旗魚,95,22191.885
1904,高雄市,55004,立翅旗魚,96,30643.3154
1904,高雄市,55004,立翅旗魚,97,30825.30309
1904,高雄市,55004,立翅旗魚,98,14376.56682
1904,高雄市,55004,立翅旗魚,99,17642.29467
1904,高雄市,55005,雨傘旗魚,92,45975.82848
1904,高雄市,55005,雨傘旗魚,93,63516.98724
1904,高雄市,55005,雨傘旗魚,94,69885.39452
1904,高雄市,55005,雨傘旗魚,95,70916.13646
1904,高雄市,55005,雨傘旗魚,96,70968.9696
1904,高雄市,55005,雨傘旗魚,97,63203.3061
1904,高雄市,55005,雨傘旗魚,98,20380.67661
1904,高雄市,55005,雨傘旗魚,99,22361.37216
1904,高雄市,5600X,大鯊,92,314726.9774
1904,高雄市,5600X,大鯊,93,285567.57
1904,高雄市,5600X,大鯊,94,337094.1548
1904,高雄市,5600X,大鯊,95,1323007.58
1904,高雄市,5600X,大鯊,96,378638.382
1904,高雄市,5600X,大鯊,97,477265.6376
1904,高雄市,5600X,大鯊,98,163223.6332
1904,高雄市,5600X,大鯊,99,256416.4736
1904,高雄市,5600Y,鯊條,92,29028.22224
1904,高雄市,5600Y,鯊條,93,10777.7952
1904,高雄市,5600Y,鯊條,94,7310.0492
1904,高雄市,5600Y,鯊條,95,5677.6576
